"","person_id","p_violence_raw","p_recid_raw","p_fail_to_appear_raw","p_current_age","cq_fail_appear_two_yr","cq_fail_appear_two_plus","p_yrs5_felcount_person","p_felony_count_person","cq_prior_conviction_F","p_misdem_count_5yrs","p_misdem_count_person","cq_prior_conviction_M","p_drug_count_5yrs","p_drug_count_person","p_yrs5_trafcount_person","p_traffic_count_person","prior_conviction_T","p_current_violent_offense","p_prison_visits","p_prison_time","p_jail_visits","p_jail_time","cq_violent_conviction","p_marital_status","p_sex","p_race","p_numcases","corrected_age"
"167",246,-3.29,-1.3,16,46,0,0,0,2,1,0,4,2,0,6,3,3,2,0,1,896,1,0.826898148148148,0,1,1,1,5,-3.9740423744953
"168",250,-1.98,0.62,41,40,0,0,0,7,6,0,2,2,0,3,0,0,0,1,8,5344,1,95.8801273148148,1,1,1,1,5,-3.74349497872172
"169",253,-2.89,-1.46,11,30,0,0,0,0,0,0,0,0,0,0,10,11,4,0,0,NA,1,0.996689814814815,0,1,1,2,9,-3.23123437142032
"170",254,-2.28,-1.07,11,23,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,2,5.80434027777778,0,1,1,2,1,-2.61557027051489
"171",255,-2.61,-0.9,14,29,0,0,1,1,0,4,5,3,2,2,0,0,0,0,0,NA,1,19.1117708333333,0,1,1,2,3,-3.16156316138986
"172",258,-2.5,-0.19,23,29,0,0,4,4,2,1,3,2,0,0,3,6,3,1,0,NA,1,1.10136574074074,3,1,2,2,8,-3.16156316138986
"173",259,-3.98,-2.06,13,49,0,0,1,1,1,2,2,0,0,0,5,5,0,0,0,NA,3,38.3940162037037,0,2,1,3,4,-4.08122784448983
"174",260,-3.07,-0.64,24,59,0,0,1,4,4,0,4,4,1,1,3,8,NA,1,0,NA,1,15.6553356481481,1,1,1,2,10,-4.37427991015703
"175",261,-1.99,-0.24,19,28,0,0,1,1,0,3,3,1,0,0,0,0,0,0,1,523,2,6.7984837962963,0,1,1,2,2,-3.0867555891354
"176",265,-1.53,-0.3,15,26,0,0,0,2,0,2,4,1,0,0,4,5,NA,1,1,16,2,3.49783564814815,5,6,1,2,9,-2.91952480886474
"177",266,-3.6,-1.8,17,51,0,0,0,0,0,2,2,2,0,0,1,1,0,0,0,NA,1,188.380324074074,0,1,1,3,2,-4.1496730151443
"178",267,-3.28,-1.3,31,56,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,NA,2,77.8888194444445,0,1,1,3,4,-4.3031289881357
"179",268,-4.32,-2.63,13,77,0,0,0,0,0,1,1,1,0,0,5,10,6,0,0,NA,1,0.856516203703704,0,2,1,1,9,-3.76354432102219
"180",269,-3.69,-1.7,19,54,NA,NA,0,0,0,0,0,0,0,0,3,3,1,0,0,NA,1,1.16407407407407,0,6,1,1,3,-4.24568616591301
"181",271,-2.21,-1.11,11,22,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA,1,1.97503472222222,0,2,1,6,2,-2.49745946014858
"182",274,-3.15,-1.46,12,33,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,0.790381944444444,0,2,1,1,1,-3.41441638792349
"183",275,-1.75,-0.44,13,20,0,0,0,0,0,1,1,1,0,0,2,2,2,0,0,NA,2,0.190532407407407,0,1,1,2,2,-2.23173999352309
"184",277,-3.2,0.13,19,46,0,0,8,31,14,3,19,11,1,6,0,4,3,1,7,2900,6,592.13818287037,16,1,1,2,28,-3.9740423744953
"185",277,-3.23,0.02,19,46,0,0,8,31,14,3,19,11,1,6,0,4,3,1,7,2900,6,592.13818287037,16,1,1,2,28,-3.9740423744953
"186",278,-2.16,-1.14,18,21,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA,2,10.1633333333333,0,1,1,2,2,-2.36976803238571
"187",279,-3.93,-1.73,20,55,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,NA,1,19.6980555555556,0,6,1,3,2,-4.27521613463142
"188",281,-2.98,-1.48,15,64,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,NA,1,2.01423611111111,1,2,1,2,2,-4.42905504796311
"189",282,-2.31,-0.73,23,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"190",282,-2.31,-0.73,21,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"191",282,-2.31,-0.55,23,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"192",282,-2.31,-0.55,21,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"193",282,-2.23,-0.73,23,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"194",282,-2.23,-0.73,21,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"195",282,-2.23,-0.55,23,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"196",282,-2.23,-0.55,21,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"197",282,-2.31,-0.73,23,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"198",282,-2.31,-0.73,21,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"199",282,-2.31,-0.55,23,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"200",282,-2.31,-0.55,21,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"201",282,-2.23,-0.73,23,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"202",282,-2.23,-0.73,21,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"203",282,-2.23,-0.55,23,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"204",282,-2.23,-0.55,21,43,0,0,1,2,1,5,16,15,2,3,1,7,NA,1,0,NA,5,355.146493055556,1,6,1,1,12,-3.8620017653581
"205",286,-1.48,0.65,20,30,0,0,1,7,4,0,9,9,1,5,1,12,NA,1,2,485,1,97.1635300925926,2,1,1,2,16,-3.23123437142032
"206",287,-1.09,0.46,30,36,0,0,2,2,2,4,4,2,2,2,0,0,0,1,0,NA,4,254.803136574074,3,1,1,2,6,-3.56805120840666
"207",287,-1.13,0.34,30,36,0,0,2,2,2,4,4,2,2,2,0,0,0,1,0,NA,4,254.803136574074,3,1,1,2,6,-3.56805120840666
"208",288,-1.98,-0.67,22,37,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,2,41.8994907407407,0,1,1,1,1,-3.61445869906053
"209",289,-1.25,0.5,19,25,0,0,4,5,3,10,11,7,9,10,0,0,0,0,1,1595,5,222.802106481481,0,1,1,2,9,-2.82592263873672
"210",291,-2.13,-1,25,42,0,0,0,2,2,1,1,1,0,0,1,1,1,1,0,NA,1,358.968842592593,1,1,1,1,3,-3.82336816649141
"211",292,-3.06,0.42,30,55,0,0,0,8,4,1,5,NA,0,9,0,2,NA,1,0,NA,2,35.1084027777778,1,2,2,1,9,-4.27521613463142
"212",294,-2.98,-1.15,13,32,0,0,0,1,0,2,2,2,0,0,3,3,2,0,0,NA,2,48.7603819444444,0,1,1,2,3,-3.35719260373834
"213",295,-1.19,1,34,36,0,0,3,12,8,9,16,15,1,3,0,2,NA,1,7,4798,6,422.030405092593,9,1,1,2,23,-3.56805120840666
"214",297,-2.04,-1,16,21,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,NA,1,0.828587962962963,1,1,2,2,1,-2.36976803238571
"215",298,-3,-0.94,13,34,0,0,0,1,1,0,3,3,0,4,0,0,0,0,0,NA,2,80.0702199074074,0,1,1,6,2,-3.46837733367982
"216",299,-3.93,-2.39,19,48,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,NA,2,2.38835648148148,0,1,1,1,1,-4.04604028434019
"217",300,-3.39,-1.12,24,35,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,NA,1,0.254976851851852,0,1,2,1,4,-3.51946813438919
"218",301,-2.2,-0.58,20,41,0,0,0,0,0,7,7,6,0,0,3,4,2,1,0,NA,1,1.24315972222222,1,3,1,1,6,-3.78391606866848
"219",302,-0.67,0.4,31,33,0,0,4,10,8,15,20,12,0,0,2,5,3,1,3,1238,1,2.09451388888889,16,1,2,2,23,-3.41441638792349
"220",304,-2.09,-0.35,19,23,3,0,2,2,1,3,3,1,1,1,1,1,0,1,0,NA,3,2.91240740740741,1,4,1,6,4,-2.61557027051489
"221",306,-1.14,0.87,15,23,3,0,1,1,0,1,1,1,0,0,2,2,0,0,0,NA,5,53.0807175925926,0,1,1,2,2,-2.61557027051489
"222",307,-2.77,-0.28,27,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2.05240740740741,0,1,1,6,1,-3.56805120840666
"223",309,-2.83,-1.15,14,30,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,NA,1,1.04577546296296,1,2,2,1,2,-3.23123437142032
"224",313,-1.73,0.14,17,26,0,0,4,4,3,5,5,5,0,0,3,3,3,1,1,1504,4,41.1290740740741,7,1,2,1,9,-2.91952480886474
"225",314,-3.17,-1.66,13,36,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,NA,1,0.223518518518519,0,4,1,2,2,-3.56805120840666
"226",315,-3.26,-1.84,13,36,0,0,0,0,0,1,2,2,0,0,3,3,3,0,0,NA,2,1.36787037037037,0,4,1,2,4,-3.56805120840666
"227",317,-1.38,0.14,17,25,2,0,1,1,0,0,0,0,0,0,12,12,9,1,0,NA,2,118.117025462963,1,1,2,2,12,-2.82592263873672
"228",318,-1.2,0.06,21,18,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,674,3,608.529363425926,1,1,1,2,1,-1.92149873255189
"229",319,-4.11,-2.73,15,53,0,0,0,1,1,0,7,6,0,1,0,5,0,0,0,NA,1,0.6053125,0,6,1,1,7,-4.21478216416099
"230",320,-2.41,0.34,26,36,0,0,4,14,11,3,13,NA,1,11,1,4,2,1,3,1070,1,1.76239583333333,3,3,1,2,17,-3.56805120840666
"231",326,-4.05,-2.51,11,49,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,NA,3,68.3426967592593,0,1,2,1,2,-4.08122784448983
"232",328,-1.41,-0.68,11,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,0.0273148148148148,0,1,1,1,1,-1.92149873255189
"233",329,-3.33,-1.48,14,34,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,NA,3,2.1399537037037,0,3,1,6,2,-3.46837733367982
"234",330,-3.83,-2.3,13,45,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,NA,1,1.09961805555556,0,2,1,2,3,-3.93726406375938
"235",332,-2.06,-0.3,17,28,0,0,2,2,2,1,1,1,0,0,2,2,2,1,0,NA,2,37.6389814814815,2,1,2,2,4,-3.0867555891354
"236",333,-2.25,-0.37,21,40,0,0,2,2,0,0,2,2,2,2,0,2,1,1,0,NA,1,0.241712962962963,1,1,2,2,5,-3.74349497872172
"237",334,-0.65,0.69,20,25,0,0,8,8,3,8,11,10,0,0,5,13,NA,1,0,NA,1,223.170613425926,6,1,1,2,19,-2.82592263873672
"238",335,-3.29,-1.72,12,34,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,2,15.0772106481481,0,1,1,2,1,-3.46837733367982
"239",336,-2.68,-0.59,20,31,0,0,0,2,0,2,4,2,0,1,9,11,10,1,0,NA,1,2.13690972222222,2,1,1,6,12,-3.29628301271575
"240",337,-0.83,0.54,30,52,NA,NA,1,7,4,8,15,10,0,8,1,3,2,1,3,777,1,129.880150462963,4,1,1,2,15,-4.18271693652911
"241",338,-1.8,0.46,21,21,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,NA,1,71.852349537037,2,1,1,2,2,-2.36976803238571
"242",339,-1.88,-0.23,13,21,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,NA,1,1.83636574074074,0,1,1,2,4,-2.36976803238571
"243",342,-1.53,-0.39,15,22,1,0,0,0,0,1,3,3,1,1,6,9,8,0,0,NA,2,1.77028935185185,0,1,2,2,7,-2.49745946014858
"244",347,-2.95,-0.53,22,41,0,0,16,16,13,8,11,8,0,0,1,7,NA,1,1,2115,2,281.495150462963,17,1,1,1,17,-3.78391606866848
"245",350,-2.04,0.55,22,29,0,0,3,8,5,7,9,NA,3,7,0,3,NA,1,3,2547,2,7.17106481481481,2,4,1,2,14,-3.16156316138986
"246",351,-2.28,-0.44,18,26,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,NA,1,6.1696412037037,1,1,1,1,1,-2.91952480886474
"247",353,-3.04,-1.58,11,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,0.992662037037037,0,1,2,2,1,-3.41441638792349
"248",355,-2.77,-1.04,14,28,NA,NA,1,1,0,7,7,2,4,4,4,5,0,0,0,NA,1,0.127280092592593,0,1,1,2,6,-3.0867555891354
"249",356,-2.2,-0.61,12,23,1,0,0,0,0,6,6,1,3,3,13,13,7,0,0,NA,1,1.21671296296296,0,1,1,3,13,-2.61557027051489
"250",357,-1.96,0.25,24,30,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,2,73.0327314814815,0,1,1,1,1,-3.23123437142032
"251",358,-3.02,-1.07,16,36,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,NA,3,165.625219907407,0,1,1,1,2,-3.56805120840666
"252",359,-1.06,0.57,33,31,0,0,6,9,4,9,14,12,4,7,2,17,NA,1,0,NA,2,2.04056712962963,6,1,1,2,17,-3.29628301271575
"253",361,-3.92,-2.45,18,50,0,0,0,1,1,0,5,4,0,3,0,4,0,0,0,NA,1,1.04709490740741,0,1,1,1,1,-4.11580265710674
"254",363,-2.33,-0.34,24,41,1,0,1,1,1,8,12,5,0,0,2,8,NA,1,0,NA,4,9.11788194444444,2,1,1,1,11,-3.78391606866848
"255",365,-3.06,-1.7,12,29,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,NA,1,0.823796296296296,0,2,2,6,4,-3.16156316138986
"256",366,-1.45,0.21,19,19,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,NA,2,13.005474537037,1,1,1,1,2,-2.08258907483073
"257",369,-3.44,-1.96,16,36,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA,1,1.00383101851852,0,1,2,6,2,-3.56805120840666
"258",370,-3.17,-1.63,11,32,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,NA,1,1.00115740740741,0,1,2,1,5,-3.35719260373834
"259",371,-2.99,-0.8,20,45,0,0,0,0,0,0,2,0,0,0,0,10,NA,0,0,NA,1,3.01021990740741,0,1,2,1,5,-3.93726406375938
"260",372,-3.07,-1.41,16,38,0,0,0,0,0,4,4,1,1,1,7,7,0,0,0,NA,1,1.00152777777778,0,1,2,6,3,-3.6589924746523
"261",374,-0.78,-0.01,24,34,0,0,1,4,1,2,4,1,0,1,2,4,4,1,0,NA,5,41.9120949074074,6,3,1,1,11,-3.46837733367982
"262",379,-2.88,-1.55,13,28,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,1,0.915706018518519,0,2,2,3,2,-3.0867555891354
"263",381,-2,-0.23,13,21,0,0,0,0,0,1,1,1,0,0,4,4,4,1,0,NA,2,2.50320601851852,1,1,1,3,3,-2.36976803238571
"264",381,-1.84,0.15,14,21,0,0,0,0,0,1,1,1,0,0,4,4,4,1,0,NA,2,2.50320601851852,1,1,1,3,3,-2.36976803238571
"265",382,-1.37,-0.65,14,22,0,1,3,3,3,8,8,7,3,3,8,9,4,1,0,NA,2,1.77515046296296,1,1,2,1,12,-2.49745946014858
"266",384,-2.36,-0.79,20,27,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,NA,1,0.96431712962963,0,1,1,2,1,-3.0062675861412
"267",385,-1.41,0.16,12,19,0,0,3,3,1,1,1,1,2,2,0,0,0,1,0,NA,4,133.825046296296,1,1,1,2,2,-2.08258907483073
"268",385,-1.47,0.22,14,19,0,0,3,3,1,1,1,1,2,2,0,0,0,1,0,NA,4,133.825046296296,1,1,1,2,2,-2.08258907483073
"269",386,-1.84,-0.21,15,27,1,0,0,1,0,1,1,1,0,0,4,4,NA,1,1,286,3,28.8910185185185,1,1,1,2,4,-3.0062675861412
"270",387,-3.2,-1.13,17,38,0,0,0,0,0,1,1,0,0,0,4,4,2,0,0,NA,1,0.921550925925926,0,1,1,1,4,-3.6589924746523
"271",394,-2.44,-1.01,20,30,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,1,0.785590277777778,0,1,1,1,1,-3.23123437142032
"272",395,-1.97,0.13,26,26,0,0,0,3,3,1,2,NA,0,2,0,0,0,0,1,407,1,1.25684027777778,0,1,1,2,3,-2.91952480886474
"273",398,-1.56,-0.02,16,19,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,NA,2,9.17533564814815,0,1,1,3,1,-2.08258907483073
"274",401,-0.39,0.07,21,19,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,129,4,151.9634375,1,1,1,2,1,-2.08258907483073
"275",402,-2.49,-1.47,14,46,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,NA,1,1.84966435185185,0,1,2,2,1,-3.9740423744953
"276",406,-1.57,-0.1,18,28,0,0,1,4,2,1,12,9,2,9,4,6,2,0,0,NA,2,2.11361111111111,0,1,1,2,14,-3.0867555891354
"277",407,-1.27,0.66,18,20,2,0,1,1,1,9,9,7,3,3,9,9,6,1,0,NA,7,63.5944907407407,1,1,1,2,13,-2.23173999352309
"278",407,-1.08,0.81,18,20,2,0,1,1,1,9,9,7,3,3,9,9,6,1,0,NA,7,63.5944907407407,1,1,1,2,13,-2.23173999352309
"279",408,-2.22,-1.07,11,21,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0,NA,1,0.959525462962963,0,1,2,1,3,-2.36976803238571
"280",411,-3.12,-1.29,15,38,0,0,0,1,1,0,2,1,0,0,0,3,3,0,0,NA,1,0.950914351851852,0,1,2,2,4,-3.6589924746523
"281",412,-1.22,0.18,29,34,0,0,1,5,4,3,8,3,2,5,0,4,2,1,1,211,2,44.1661574074074,4,1,1,1,10,-3.46837733367982
"282",416,-2.68,-0.28,27,51,NA,NA,1,1,1,9,9,7,2,2,6,6,NA,1,0,NA,2,67.2455787037037,1,1,1,2,7,-4.1496730151443
"283",416,-2.58,0.09,24,51,NA,NA,1,1,1,9,9,7,2,2,6,6,NA,1,0,NA,2,67.2455787037037,1,1,1,2,7,-4.1496730151443
"284",418,-3.17,-1.66,11,36,0,0,0,0,0,1,1,1,0,0,2,2,0,0,0,NA,2,1.25810185185185,0,4,1,2,2,-3.56805120840666
"285",420,-2.98,-1.5,15,45,0,0,0,0,0,0,3,1,0,0,3,4,2,0,0,NA,1,3.02988425925926,0,4,1,6,2,-3.93726406375938
"286",427,-2.58,-0.11,25,56,0,0,1,6,5,0,4,2,0,1,0,3,2,1,0,NA,1,1.64993055555556,4,1,1,1,10,-4.3031289881357
"287",430,-1.59,0.14,15,25,0,0,0,0,0,2,2,0,2,2,1,1,1,0,1,710,2,12.5893518518519,0,1,1,2,2,-2.82592263873672
"288",432,-2.11,-0.73,16,32,0,0,3,4,1,4,6,3,2,2,11,11,2,1,0,NA,1,1.19357638888889,12,1,1,1,12,-3.35719260373834
"289",435,-2.09,-0.58,16,32,0,0,1,1,0,1,5,3,0,0,4,4,3,0,0,NA,1,0.96287037037037,0,1,1,2,9,-3.35719260373834
"290",436,-2.41,-0.91,16,30,0,0,0,0,0,2,2,1,0,0,1,1,0,1,0,NA,2,4.16375,1,2,2,2,2,-3.23123437142032
"291",438,-2.59,-0.66,16,33,2,2,5,5,5,9,11,NA,9,10,9,9,4,0,0,NA,5,185.462534722222,0,1,1,2,13,-3.41441638792349
"292",438,-2.6,0,22,33,2,2,5,5,5,9,11,NA,9,10,9,9,4,0,0,NA,5,185.462534722222,0,1,1,2,13,-3.41441638792349
"293",440,-3.17,-0.89,17,37,10,0,1,2,1,10,10,8,3,3,16,22,7,1,0,NA,5,60.1159027777778,2,1,1,2,19,-3.61445869906053
"294",440,-2.97,-0.48,17,37,10,0,1,2,1,10,10,8,3,3,16,22,7,1,0,NA,5,60.1159027777778,2,1,1,2,19,-3.61445869906053
"295",445,-3.84,-0.89,18,55,0,0,0,2,2,0,1,0,0,3,2,3,1,0,0,NA,1,1.7777662037037,0,2,1,1,3,-4.27521613463142
"296",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"297",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"298",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"299",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"300",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"301",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"302",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"303",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"304",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"305",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"306",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"307",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"308",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"309",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"310",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"311",448,-2.32,0.29,33,54,0,0,1,18,9,0,9,5,0,8,0,0,0,1,2,691,1,477.390601851852,9,3,1,2,13,-4.24568616591301
"312",449,-2.46,-0.47,14,25,NA,NA,0,0,0,2,2,1,0,0,0,1,1,0,0,NA,2,8.72814814814815,0,1,1,1,2,-2.82592263873672
"313",451,-1.8,0.1,13,21,0,0,2,2,2,2,2,2,2,2,0,1,NA,1,0,NA,6,302.728125,1,1,1,2,4,-2.36976803238571
"314",455,-3.3,-1.55,14,55,0,0,1,3,1,1,3,2,0,2,1,1,1,1,0,NA,1,2.90079861111111,3,2,1,6,7,-4.27521613463142
"315",456,-3.15,-0.97,23,35,0,0,2,2,0,8,8,7,2,2,4,4,1,0,0,NA,4,18.2714351851852,0,1,1,1,9,-3.51946813438919
"316",457,-3.41,-1.34,14,41,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,NA,1,7.90071759259259,2,3,1,6,2,-3.78391606866848
"317",459,-3.27,-1.89,12,31,0,0,0,0,0,1,5,3,0,1,5,9,7,0,0,NA,1,0.0900231481481481,0,1,2,2,8,-3.29628301271575
"318",464,-2.52,-0.9,18,26,0,0,0,0,0,1,3,2,0,0,1,1,1,1,0,NA,2,1.07568287037037,2,1,1,1,4,-2.91952480886474
"319",465,-2.99,-1.59,13,39,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,2,20.1509606481481,0,6,2,1,1,-3.70192412845671
"320",467,-0.43,0.79,21,22,3,0,2,2,1,11,11,NA,1,1,7,7,1,0,0,NA,6,302.112835648148,0,1,1,6,10,-2.49745946014858
"321",468,-2.44,-1.28,13,26,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,17.2265509259259,0,1,1,2,1,-2.91952480886474
"322",471,-1.17,0.11,17,23,3,0,0,0,0,1,1,1,0,0,1,1,0,0,0,NA,4,39.7970833333333,0,1,1,2,1,-2.61557027051489
"323",472,-0.75,1.02,32,30,0,0,0,4,3,3,3,3,0,0,3,3,2,1,2,5245,3,165.370914351852,4,1,1,1,8,-3.23123437142032
"324",473,-1.31,-0.34,17,20,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2066,2,4.68640046296296,0,1,1,2,1,-2.23173999352309
"325",483,-2.41,-1.27,16,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,1.10140046296296,0,1,1,6,1,-2.61557027051489
"326",484,-2.31,-0.48,21,25,0,0,6,6,6,1,1,0,0,0,1,1,0,0,0,NA,3,310.970648148148,0,1,1,1,7,-2.82592263873672
"327",485,-0.77,0.46,25,21,0,0,0,0,0,2,2,NA,0,0,2,2,NA,0,1,1393,6,326.017581018519,0,1,1,2,2,-2.36976803238571
"328",486,-2.18,-1.13,13,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,0.994907407407407,0,1,2,2,1,-2.36976803238571
"329",487,-0.93,-0.23,38,52,0,0,7,20,12,30,50,32,0,9,7,16,NA,1,1,119,13,436.540752314815,13,1,1,1,46,-4.18271693652911
"330",488,-3.16,-1.43,23,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,0.174305555555556,0,1,1,1,1,-3.51946813438919
"331",489,-2.08,-0.75,15,25,0,0,0,0,0,2,2,1,1,1,10,10,5,0,0,NA,4,24.1374652777778,0,4,1,1,11,-2.82592263873672
"332",492,-1.83,-0.7,20,20,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,NA,1,1.13200231481481,0,1,1,6,1,-2.23173999352309
"333",493,-3.71,-2.2,16,42,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,NA,0,NA,0,1,1,2,1,-3.82336816649141
"334",494,-1.64,-0.33,22,19,2,0,0,0,0,2,2,2,0,0,4,4,1,0,0,NA,2,45.8237731481481,0,1,1,3,3,-2.08258907483073
"335",496,-2.2,-0.94,11,23,0,0,5,5,NA,4,4,NA,3,3,2,2,2,1,0,NA,4,109.396122685185,4,1,2,1,6,-2.61557027051489
"336",496,-2.11,-0.33,24,23,0,0,5,5,NA,4,4,NA,3,3,2,2,2,1,0,NA,4,109.396122685185,4,7,2,1,6,-2.61557027051489
